Compiling LebwohlLasher_cython.pyx because it changed.
[1/1] Cythonizing LebwohlLasher_cython.pyx
         3139324 function calls (2879000 primitive calls) in 3.571 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 Main.py:531(__init__)
        1    0.000    0.000    0.000    0.000 Main.py:537(CompilationOptions)
        2    0.000    0.000    0.000    0.000 Main.py:543(__init__)
        1    0.000    0.000    0.000    0.000 Main.py:59(Context)
        1    0.000    0.000    0.000    0.000 Main.py:590(configure_language_defaults)
        2    0.000    0.000    0.196    0.098 Main.py:595(create_context)
        1    0.000    0.000    0.000    0.000 Main.py:677(CompilationResult)
        1    0.000    0.000    0.000    0.000 Main.py:692(__init__)
        1    0.000    0.000    0.000    0.000 Main.py:703(CompilationResultSet)
        1    0.000    0.000    1.879    1.879 Main.py:719(compile_single)
       25    0.000    0.000    0.204    0.008 Main.py:74(__init__)
       50    0.001    0.000    0.011    0.000 Main.py:783(search_include_directories)
       24    0.000    0.000    0.000    0.000 Main.py:98(set_language_level)
        1    0.000    0.000    0.028    0.028 MemoryView.py:1(<module>)
       13    0.000    0.000    0.000    0.000 MemoryView.py:101(put_assign_to_memviewslice)
       20    0.000    0.000    0.000    0.000 MemoryView.py:112(get_buf_flags)
        1    0.000    0.000    0.000    0.000 MemoryView.py:175(MemoryViewSliceBufferEntry)
       29    0.000    0.000    0.001    0.000 MemoryView.py:180(__init__)
       29    0.000    0.000    0.000    0.000 MemoryView.py:191(get_buf_suboffsetvars)
       29    0.000    0.000    0.000    0.000 MemoryView.py:194(get_buf_stridevars)
       58    0.000    0.000    0.000    0.000 MemoryView.py:197(get_buf_shapevars)
       29    0.000    0.000    0.000    0.000 MemoryView.py:200(generate_buffer_lookup_code)
       29    0.000    0.000    0.000    0.000 MemoryView.py:201(<listcomp>)
       29    0.000    0.000    0.000    0.000 MemoryView.py:205(_generate_buffer_lookup_code)
       58    0.000    0.000    0.000    0.000 MemoryView.py:347(unellipsify)
       58    0.000    0.000    0.000    0.000 MemoryView.py:352(<listcomp>)
       50    0.000    0.000    0.000    0.000 MemoryView.py:379(get_memoryview_flag)
        1    0.000    0.000    0.000    0.000 MemoryView.py:414(SliceIter)
        1    0.000    0.000    0.000    0.000 MemoryView.py:422(ContigSliceIter)
        1    0.000    0.000    0.000    0.000 MemoryView.py:447(StridedSliceIter)
       20    0.000    0.000    0.446    0.022 MemoryView.py:527(get_axes_specs)
       20    0.000    0.000    0.000    0.000 MemoryView.py:538(<listcomp>)
       20    0.000    0.000    0.000    0.000 MemoryView.py:540(<listcomp>)
       20    0.000    0.000    0.000    0.000 MemoryView.py:633(<listcomp>)
       20    0.000    0.000    0.000    0.000 MemoryView.py:641(validate_axes)
       60    0.000    0.000    0.000    0.000 MemoryView.py:650(is_cf_contig)
        6    0.000    0.000    0.000    0.000 MemoryView.py:657(<genexpr>)
       20    0.000    0.000    0.000    0.000 MemoryView.py:670(get_mode)
       20    0.000    0.000    0.000    0.000 MemoryView.py:693(validate_axes_specs)
        2    0.000    0.000    0.006    0.003 MemoryView.py:792(load_memview_cy_utility)
        7    0.000    0.000    0.011    0.002 MemoryView.py:796(load_memview_c_utility)
       13    0.000    0.000    0.000    0.000 MemoryView.py:80(put_acquire_memoryviewslice)
        7    0.000    0.000    0.000    0.000 ModuleNode.py:1039(generate_typeobj_predeclaration)
        3    0.000    0.000    0.000    0.000 ModuleNode.py:1057(generate_exttype_vtable_struct)
     16/2    0.000    0.000    0.874    0.437 ModuleNode.py:108(analyse_declarations)
        3    0.000    0.000    0.000    0.000 ModuleNode.py:1080(generate_exttype_vtabptr_declaration)
        3    0.000    0.000    0.000    0.000 ModuleNode.py:1092(generate_exttype_final_methods_declaration)
        4    0.000    0.000    0.000    0.000 ModuleNode.py:1106(generate_objstruct_predeclaration)
        4    0.000    0.000    0.000    0.000 ModuleNode.py:1111(generate_objstruct_definition)
       13    0.000    0.000    0.000    0.000 ModuleNode.py:1151(generate_c_class_declarations)
       13    0.000    0.000    0.000    0.000 ModuleNode.py:1157(generate_cvariable_declarations)
       13    0.000    0.000    0.001    0.000 ModuleNode.py:1203(generate_cfunction_declarations)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:1208(generate_variable_definitions)
        1    0.000    0.000    0.007    0.007 ModuleNode.py:1217(generate_typeobj_definitions)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:126(prepare_utility_code)
        4    0.000    0.000    0.000    0.000 ModuleNode.py:1267(generate_exttype_vtable)
       10    0.000    0.000    0.000    0.000 ModuleNode.py:1275(generate_self_cast)
        4    0.000    0.000    0.001    0.000 ModuleNode.py:1282(generate_new_function)
        4    0.000    0.000    0.000    0.000 ModuleNode.py:1294(<listcomp>)
        1    0.000    0.000    0.401    0.401 ModuleNode.py:137(process_implementation)
        4    0.000    0.000    0.001    0.000 ModuleNode.py:1425(generate_dealloc_function)
        4    0.000    0.000    0.000    0.000 ModuleNode.py:1449(<listcomp>)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:154(generate_h_code)
        4    0.000    0.000    0.000    0.000 ModuleNode.py:155(h_entries)
        4    0.000    0.000    0.000    0.000 ModuleNode.py:1553(generate_usr_dealloc_call)
        4    0.000    0.000    0.000    0.000 ModuleNode.py:156(<listcomp>)
        3    0.000    0.000    0.000    0.000 ModuleNode.py:1569(generate_traverse_function)
        3    0.000    0.000    0.000    0.000 ModuleNode.py:1630(generate_clear_function)
        2    0.000    0.000    0.000    0.000 ModuleNode.py:1698(generate_getitem_int_function)
        2    0.000    0.000    0.000    0.000 ModuleNode.py:1718(generate_ass_subscript_function)
        2    0.000    0.000    0.000    0.000 ModuleNode.py:1764(generate_guarded_basetype_call)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:1901(generate_getattro_function)
        3    0.000    0.000    0.000    0.000 ModuleNode.py:1908(lookup_here_or_base)
        4    0.000    0.000    0.000    0.000 ModuleNode.py:2073(generate_property_accessors)
       11    0.000    0.000    0.000    0.000 ModuleNode.py:2081(generate_property_get_function)
        4    0.000    0.000    0.003    0.001 ModuleNode.py:2135(generate_typeobj_definition)
        5    0.000    0.000    0.000    0.000 ModuleNode.py:2165(generate_method_table)
        4    0.000    0.000    0.000    0.000 ModuleNode.py:2203(generate_getset_table)
        1    0.000    0.000    0.021    0.021 ModuleNode.py:2304(generate_module_init_func)
        2    0.000    0.000    0.000    0.000 ModuleNode.py:232(api_name)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:235(generate_api_code)
        3    0.000    0.000    0.000    0.000 ModuleNode.py:236(api_entries)
        3    0.000    0.000    0.000    0.000 ModuleNode.py:237(<listcomp>)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:2525(mod_init_subfunction)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:2539(ModInitSubfunction)
        7    0.000    0.000    0.000    0.000 ModuleNode.py:2540(__init__)
        7    0.000    0.000    0.000    0.000 ModuleNode.py:2548(__enter__)
        7    0.000    0.000    0.000    0.000 ModuleNode.py:2561(__exit__)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:2589(generate_module_import_setup)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:2655(generate_module_cleanup_func)
        3    0.000    0.000    0.000    0.000 ModuleNode.py:2740(mod_init_func_cname)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:2743(generate_pymoduledef_struct)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:2790(generate_module_creation_code)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:2850(generate_global_init_code)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:2858(generate_wrapped_entries_code)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:2877(generate_c_variable_export_code)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:2894(generate_c_function_export_code)
       12    0.000    0.000    0.001    0.000 ModuleNode.py:2915(generate_type_import_code_for_module)
       15    0.000    0.000    0.003    0.000 ModuleNode.py:2924(specialize_fused_types)
       12    0.000    0.000    0.000    0.000 ModuleNode.py:2936(generate_c_variable_import_code_for_module)
       12    0.000    0.000    0.000    0.000 ModuleNode.py:2966(generate_c_function_import_code_for_module)
        1    0.000    0.000    0.004    0.004 ModuleNode.py:2994(generate_type_init_code)
        4    0.000    0.000    0.000    0.000 ModuleNode.py:3007(generate_base_type_import_code)
       16    0.000    0.000    0.001    0.000 ModuleNode.py:3013(generate_type_import_code)
       16    0.000    0.000    0.000    0.000 ModuleNode.py:3034(generate_type_import_call)
        4    0.000    0.000    0.003    0.001 ModuleNode.py:3100(generate_type_ready_code)
        4    0.000    0.000    0.000    0.000 ModuleNode.py:3103(generate_exttype_vtable_init_code)
        3    0.000    0.000    0.000    0.000 ModuleNode.py:3119(<listcomp>)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:3133(ModuleImportGenerator)
       13    0.000    0.000    0.000    0.000 ModuleNode.py:3138(__init__)
       16    0.000    0.000    0.000    0.000 ModuleNode.py:3146(imported_module)
       13    0.000    0.000    0.000    0.000 ModuleNode.py:3159(__enter__)
       13    0.000    0.000    0.000    0.000 ModuleNode.py:3162(__exit__)
       76    0.000    0.000    0.001    0.000 ModuleNode.py:3169(generate_cfunction_declaration)
        1    0.000    0.000    0.401    0.401 ModuleNode.py:341(generate_c_code)
        9    0.000    0.000    0.000    0.000 ModuleNode.py:36(check_c_declarations_pxd)
        7    0.000    0.000    0.001    0.000 ModuleNode.py:41(check_c_declarations)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:47(generate_c_code_config)
     41/1    0.000    0.000    0.000    0.000 ModuleNode.py:482(find_referenced_modules)
        3    0.000    0.000    0.000    0.000 ModuleNode.py:489(sort_types_by_inheritance)
        1    0.000    0.000    0.001    0.001 ModuleNode.py:5(<module>)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:518(sort_type_hierarchy)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:550(vtabstruct_cname)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:555(objstruct_cname)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:562(sort_cdef_classes)
        1    0.000    0.000    0.002    0.002 ModuleNode.py:573(generate_type_definitions)
       13    0.000    0.000    0.000    0.000 ModuleNode.py:589(<listcomp>)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:59(ModuleNode)
        1    0.000    0.000    0.003    0.003 ModuleNode.py:600(generate_declarations_for_modules)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:606(<listcomp>)
        4    0.000    0.000    0.000    0.000 ModuleNode.py:623(_put_setup_code)
        1    0.000    0.000    0.002    0.002 ModuleNode.py:626(generate_module_preamble)
       10    0.000    0.000    0.001    0.000 ModuleNode.py:73(merge_in)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:744(generate_extern_c_macro_definition)
        2    0.000    0.000    0.000    0.000 ModuleNode.py:759(generate_includes)
        1    0.000    0.000    0.000    0.000 ModuleNode.py:771(generate_filename_table)
       13    0.000    0.000    0.001    0.000 ModuleNode.py:790(generate_type_header_code)
       25    0.000    0.000    0.001    0.000 ModuleNode.py:838(generate_typedef)
        4    0.000    0.000    0.000    0.000 ModuleNode.py:850(sue_predeclaration)
        4    0.000    0.000    0.000    0.000 ModuleNode.py:865(sue_header_footer)
       10    0.000    0.000    0.000    0.000 ModuleNode.py:93(extend_if_not_in)
        1    0.000    0.000    0.000    0.000 Naming.py:9(<module>)
        1    0.000    0.000    0.000    0.000 Nodes.py:1069(MemoryViewSliceTypeNode)
       20    0.000    0.000    0.447    0.022 Nodes.py:1074(analyse)
       20    0.000    0.000    0.000    0.000 Nodes.py:1097(use_memview_utilities)
        1    0.000    0.000    0.000    0.000 Nodes.py:1102(CNestedBaseTypeNode)
        1    0.000    0.000    0.000    0.000 Nodes.py:1124(TemplatedTypeNode)
        2    0.000    0.000    0.000    0.000 Nodes.py:1140(analyse)
        1    0.000    0.000    0.000    0.000 Nodes.py:1205(CComplexBaseTypeNode)
        2    0.000    0.000    0.000    0.000 Nodes.py:1211(analyse)
        1    0.000    0.000    0.000    0.000 Nodes.py:1217(CTupleBaseTypeNode)
        1    0.000    0.000    0.000    0.000 Nodes.py:1235(FusedTypeNode)
        1    0.000    0.000    0.000    0.000 Nodes.py:1274(CConstTypeNode)
      100    0.000    0.000    0.001    0.000 Nodes.py:1279(analyse)
        1    0.000    0.000    0.000    0.000 Nodes.py:1287(CVarDefNode)
     1038    0.011    0.000    0.201    0.000 Nodes.py:1306(analyse_declarations)
        1    0.000    0.000    0.000    0.000 Nodes.py:1393(CStructOrUnionDefNode)
       63    0.000    0.000    0.001    0.000 Nodes.py:1407(declare)
       32    0.000    0.000    0.096    0.003 Nodes.py:1413(analyse_declarations)
        1    0.000    0.000    0.000    0.000 Nodes.py:1438(CppClassNode)
        1    0.000    0.000    0.000    0.000 Nodes.py:147(VerboseCodeWriter)
        1    0.000    0.000    0.000    0.000 Nodes.py:1526(CEnumDefNode)
       25    0.000    0.000    0.000    0.000 Nodes.py:1539(declare)
       25    0.000    0.000    0.002    0.000 Nodes.py:1546(analyse_declarations)
        1    0.000    0.000    0.000    0.000 Nodes.py:1575(CEnumDefItemNode)
      217    0.000    0.000    0.002    0.000 Nodes.py:1582(analyse_declarations)
        1    0.000    0.000    0.000    0.000 Nodes.py:1598(CTypeDefNode)
        1    0.000    0.000    0.000    0.000 Nodes.py:160(CheckAnalysers)
       98    0.000    0.000    0.016    0.000 Nodes.py:1607(analyse_declarations)
       27    0.000    0.000    0.000    0.000 Nodes.py:1624(analyse_expressions)
        1    0.000    0.000    0.000    0.000 Nodes.py:1631(FuncDefNode)
      213    0.000    0.000    0.000    0.000 Nodes.py:1666(analyse_default_values)
      213    0.000    0.000    0.000    0.000 Nodes.py:1690(analyse_annotations)
      506    0.000    0.000    0.000    0.000 Nodes.py:1695(align_argument_type)
      215    0.001    0.000    0.005    0.000 Nodes.py:1721(create_local_scope)
      109    0.000    0.000    0.252    0.002 Nodes.py:1742(generate_function_body)
      109    0.007    0.000    0.305    0.003 Nodes.py:1745(generate_function_definitions)
        1    0.000    0.000    0.000    0.000 Nodes.py:184(_with_metaclass)
      109    0.000    0.000    0.000    0.000 Nodes.py:1848(<listcomp>)
        1    0.000    0.000    0.000    0.000 Nodes.py:191(Node)
      502    0.001    0.000    0.007    0.000 Nodes.py:2174(declare_argument)
        1    0.000    0.000    0.000    0.000 Nodes.py:2184(generate_arg_type_test)
        1    0.000    0.000    0.000    0.000 Nodes.py:2202(generate_arg_none_check)
    26915    0.022    0.000    0.035    0.000 Nodes.py:221(__init__)
       45    0.000    0.000    0.000    0.000 Nodes.py:2215(generate_wrapper_functions)
       98    0.000    0.000    0.000    0.000 Nodes.py:2218(generate_execution_code)
        8    0.000    0.000    0.000    0.000 Nodes.py:2228(_get_py_buffer_info)
        2    0.000    0.000    0.000    0.000 Nodes.py:2244(getbuffer_check)
        2    0.000    0.000    0.000    0.000 Nodes.py:2253(getbuffer_init)
        2    0.000    0.000    0.000    0.000 Nodes.py:2262(getbuffer_error_cleanup)
        2    0.000    0.000    0.000    0.000 Nodes.py:2273(getbuffer_normal_cleanup)
      199    0.000    0.000    0.000    0.000 Nodes.py:2282(get_preprocessor_guard)
        1    0.000    0.000    0.000    0.000 Nodes.py:2296(CFuncDefNode)
      117    0.003    0.000    0.023    0.000 Nodes.py:2339(analyse_declarations)
      683    0.001    0.000    0.008    0.000 Nodes.py:242(clone_node)
      117    0.000    0.000    0.000    0.000 Nodes.py:2432(declare_cpdef_wrapper)
      452    0.000    0.000    0.000    0.000 Nodes.py:2468(_validate_type_visibility)
        2    0.000    0.000    0.000    0.000 Nodes.py:2480(call_self_node)
        2    0.000    0.000    0.000    0.000 Nodes.py:2485(<listcomp>)
        2    0.000    0.000    0.000    0.000 Nodes.py:2507(<listcomp>)
      117    0.000    0.000    0.005    0.000 Nodes.py:2511(declare_arguments)
      117    0.000    0.000    0.000    0.000 Nodes.py:2517(need_gil_acquisition)
      180    0.000    0.000    0.000    0.000 Nodes.py:252(<listcomp>)
       33    0.000    0.000    0.000    0.000 Nodes.py:2520(nogil_check)
      117    0.000    0.000    0.001    0.000 Nodes.py:2531(analyse_expressions)
       64    0.000    0.000    0.000    0.000 Nodes.py:2545(needs_assignment_synthesis)
       64    0.001    0.000    0.003    0.000 Nodes.py:2548(generate_function_header)
       64    0.000    0.000    0.000    0.000 Nodes.py:2593(generate_argument_declarations)
       64    0.000    0.000    0.000    0.000 Nodes.py:2603(generate_keyword_list)
       64    0.000    0.000    0.000    0.000 Nodes.py:2606(generate_argument_parsing_code)
      178    0.000    0.000    0.000    0.000 Nodes.py:2632(put_into_closure)
       64    0.000    0.000    0.000    0.000 Nodes.py:2644(generate_argument_type_tests)
       64    0.000    0.000    0.000    0.000 Nodes.py:2653(generate_execution_code)
       87    0.000    0.000    0.000    0.000 Nodes.py:2661(error_value)
       41    0.000    0.000    0.000    0.000 Nodes.py:2668(caller_will_check_exceptions)
       64    0.000    0.000    0.000    0.000 Nodes.py:2671(generate_wrapper_functions)
        1    0.000    0.000    0.000    0.000 Nodes.py:2703(PyArgDeclNode)
        1    0.000    0.000    0.000    0.000 Nodes.py:2718(DecoratorNode)
        1    0.000    0.000    0.000    0.000 Nodes.py:2725(DefNode)
      105    0.000    0.000    0.001    0.000 Nodes.py:2775(__init__)
      247    0.000    0.000    0.000    0.000 Nodes.py:279(analyse_declarations)
    98/45    0.001    0.000    0.452    0.010 Nodes.py:2867(analyse_declarations)
    98/45    0.001    0.000    0.448    0.010 Nodes.py:2912(analyse_argument_types)
       98    0.001    0.000    0.001    0.000 Nodes.py:2976(analyse_signature)
       98    0.001    0.000    0.003    0.000 Nodes.py:3066(declare_pyfunction)
       98    0.000    0.000    0.003    0.000 Nodes.py:3097(declare_arguments)
      196    0.000    0.000    0.000    0.000 Nodes.py:3113(declare_python_arg)
       98    0.000    0.000    0.004    0.000 Nodes.py:3126(analyse_expressions)
      286    0.000    0.000    0.000    0.000 Nodes.py:3140(needs_assignment_synthesis)
       81    0.000    0.000    0.000    0.000 Nodes.py:3158(error_value)
       36    0.000    0.000    0.000    0.000 Nodes.py:3161(caller_will_check_exceptions)
       45    0.000    0.000    0.164    0.004 Nodes.py:3164(generate_function_definitions)
       47    0.000    0.000    0.002    0.000 Nodes.py:3176(generate_function_header)
       83    0.000    0.000    0.000    0.000 Nodes.py:3189(arg_decl_code)
       45    0.000    0.000    0.000    0.000 Nodes.py:3222(generate_argument_declarations)
       45    0.000    0.000    0.000    0.000 Nodes.py:3225(generate_keyword_list)
       45    0.000    0.000    0.000    0.000 Nodes.py:3228(generate_argument_parsing_code)
       83    0.000    0.000    0.000    0.000 Nodes.py:3230(put_into_closure)
       45    0.000    0.000    0.000    0.000 Nodes.py:3247(generate_argument_type_tests)
        1    0.000    0.000    0.000    0.000 Nodes.py:3251(DefNodeWrapper)
       98    0.000    0.000    0.001    0.000 Nodes.py:3257(__init__)
       98    0.000    0.000    0.001    0.000 Nodes.py:3265(analyse_declarations)
       98    0.000    0.000    0.003    0.000 Nodes.py:3276(prepare_argument_coercion)
        7    0.000    0.000    0.000    0.000 Nodes.py:3298(signature_has_nongeneric_args)
       45    0.000    0.000    0.000    0.000 Nodes.py:3306(signature_has_generic_args)
       45    0.000    0.000    0.001    0.000 Nodes.py:3309(generate_function_body)
       45    0.001    0.000    0.024    0.001 Nodes.py:3330(generate_function_definitions)
       47    0.001    0.000    0.002    0.000 Nodes.py:3395(generate_function_header)
       45    0.000    0.000    0.001    0.000 Nodes.py:3470(generate_argument_declarations)
       45    0.000    0.000    0.011    0.000 Nodes.py:3481(generate_argument_parsing_code)
        7    0.000    0.000    0.010    0.001 Nodes.py:3620(generate_tuple_and_keyword_parsing_code)
        1    0.000    0.000    0.000    0.000 Nodes.py:363(CompilerDirectivesNode)
        7    0.000    0.000    0.001    0.000 Nodes.py:3658(<listcomp>)
        6    0.000    0.000    0.001    0.000 Nodes.py:372(analyse_declarations)
       27    0.000    0.000    0.001    0.000 Nodes.py:3767(generate_arg_assignment)
        6    0.000    0.000    0.001    0.000 Nodes.py:378(analyse_expressions)
        7    0.000    0.000    0.000    0.000 Nodes.py:3821(generate_argument_values_setup_code)
        7    0.000    0.000    0.007    0.001 Nodes.py:3840(generate_keyword_unpacking_code)
        3    0.000    0.000    0.003    0.001 Nodes.py:385(generate_function_definitions)
        3    0.000    0.000    0.001    0.000 Nodes.py:393(generate_execution_code)
       38    0.000    0.000    0.000    0.000 Nodes.py:3992(generate_argument_conversion_code)
       45    0.000    0.000    0.000    0.000 Nodes.py:4045(generate_argument_type_tests)
        1    0.000    0.000    0.000    0.000 Nodes.py:405(BlockNode)
        8    0.000    0.000    0.000    0.000 Nodes.py:4057(error_value)
        1    0.000    0.000    0.000    0.000 Nodes.py:4061(GeneratorDefNode)
      110    0.000    0.000    0.001    0.000 Nodes.py:408(generate_cached_builtins_decls)
        1    0.000    0.000    0.000    0.000 Nodes.py:4117(AsyncDefNode)
        1    0.000    0.000    0.000    0.000 Nodes.py:4122(IterableAsyncDefNode)
        1    0.000    0.000    0.000    0.000 Nodes.py:4127(AsyncGenNode)
        1    0.000    0.000    0.000    0.000 Nodes.py:4132(GeneratorBodyDefNode)
      114    0.000    0.000    0.000    0.000 Nodes.py:414(generate_lambda_definitions)
        1    0.000    0.000    0.000    0.000 Nodes.py:418(StatListNode)
 1069/100    0.003    0.000    0.893    0.009 Nodes.py:428(analyse_declarations)
        1    0.000    0.000    0.000    0.000 Nodes.py:4312(OverrideCheckNode)
        2    0.000    0.000    0.001    0.001 Nodes.py:4326(analyse_expressions)
 1019/229    0.001    0.000    0.192    0.001 Nodes.py:433(analyse_expressions)
        2    0.000    0.000    0.000    0.000 Nodes.py:4336(<listcomp>)
 1019/229    0.002    0.000    0.192    0.001 Nodes.py:435(<listcomp>)
    520/1    0.001    0.000    0.330    0.330 Nodes.py:439(generate_function_definitions)
        1    0.000    0.000    0.000    0.000 Nodes.py:4426(ClassDefNode)
        1    0.001    0.001    0.001    0.001 Nodes.py:4430(PyClassDefNode)
  513/110    0.002    0.000    0.263    0.002 Nodes.py:444(generate_execution_code)
      594    0.000    0.000    0.000    0.000 Nodes.py:45(embed_position)
        1    0.000    0.000    0.000    0.000 Nodes.py:455(StatNode)
        1    0.000    0.000    0.000    0.000 Nodes.py:4635(CClassDefNode)
       50    0.000    0.000    0.000    0.000 Nodes.py:4668(buffer_defaults)
       24    0.000    0.000    0.000    0.000 Nodes.py:468(generate_function_definitions)
       25    0.000    0.000    0.001    0.000 Nodes.py:4680(declare)
       25    0.000    0.000    0.021    0.001 Nodes.py:4705(analyse_declarations)
        1    0.000    0.000    0.000    0.000 Nodes.py:476(CDefExternNode)
       35    0.000    0.000    0.199    0.006 Nodes.py:483(analyse_declarations)
        9    0.000    0.000    0.004    0.000 Nodes.py:4842(analyse_expressions)
        4    0.000    0.000    0.110    0.028 Nodes.py:4850(generate_function_definitions)
        4    0.000    0.000    0.001    0.000 Nodes.py:4855(generate_execution_code)
        4    0.000    0.000    0.003    0.001 Nodes.py:4890(generate_type_ready_code)
        1    0.000    0.000    0.019    0.019 Nodes.py:5(<module>)
       35    0.000    0.000    0.000    0.000 Nodes.py:501(analyse_expressions)
        1    0.000    0.000    0.000    0.000 Nodes.py:5034(PropertyNode)
        9    0.000    0.000    0.000    0.000 Nodes.py:504(generate_execution_code)
       23    0.000    0.000    0.003    0.000 Nodes.py:5044(analyse_declarations)
       23    0.000    0.000    0.000    0.000 Nodes.py:5049(analyse_expressions)
       11    0.000    0.000    0.014    0.001 Nodes.py:5053(generate_function_definitions)
       11    0.000    0.000    0.000    0.000 Nodes.py:5056(generate_execution_code)
        1    0.000    0.000    0.000    0.000 Nodes.py:5063(GlobalNode)
        4    0.000    0.000    0.000    0.000 Nodes.py:5070(analyse_declarations)
        4    0.000    0.000    0.000    0.000 Nodes.py:5074(analyse_expressions)
        2    0.000    0.000    0.000    0.000 Nodes.py:5077(generate_execution_code)
        1    0.000    0.000    0.000    0.000 Nodes.py:5081(NonlocalNode)
        1    0.000    0.000    0.000    0.000 Nodes.py:5099(ExprStatNode)
      184    0.000    0.000    0.001    0.000 Nodes.py:5106(analyse_declarations)
        1    0.000    0.000    0.000    0.000 Nodes.py:511(CDeclaratorNode)
      184    0.000    0.000    0.032    0.000 Nodes.py:5131(analyse_expressions)
       64    0.000    0.000    0.000    0.000 Nodes.py:5138(nogil_check)
      102    0.001    0.000    0.036    0.000 Nodes.py:5144(generate_execution_code)
      101    0.000    0.000    0.000    0.000 Nodes.py:5156(generate_function_definitions)
        1    0.000    0.000    0.000    0.000 Nodes.py:5163(AssignmentNode)
      631    0.001    0.000    0.075    0.000 Nodes.py:5172(analyse_expressions)
      369    0.001    0.000    0.100    0.000 Nodes.py:5183(generate_execution_code)
        1    0.000    0.000    0.000    0.000 Nodes.py:5189(SingleAssignmentNode)
      580    0.002    0.000    0.005    0.000 Nodes.py:5206(analyse_declarations)
      438    0.000    0.000    0.000    0.000 Nodes.py:528(analyse_templates)
      581    0.005    0.000    0.072    0.000 Nodes.py:5290(analyse_types)
        1    0.000    0.000    0.000    0.000 Nodes.py:533(CNameDeclaratorNode)
       11    0.000    0.000    0.000    0.000 Nodes.py:5338(unroll)
     3115    0.003    0.000    0.014    0.000 Nodes.py:542(analyse)
      581    0.002    0.000    0.003    0.000 Nodes.py:5444(unroll_rhs)
       18    0.000    0.000    0.000    0.000 Nodes.py:5448(<genexpr>)
      581    0.001    0.000    0.003    0.000 Nodes.py:5457(unroll_lhs)
      375    0.000    0.000    0.072    0.000 Nodes.py:5471(generate_rhs_evaluation_code)
      375    0.001    0.000    0.028    0.000 Nodes.py:5474(generate_assignment_code)
      372    0.000    0.000    0.000    0.000 Nodes.py:5485(generate_function_definitions)
        1    0.000    0.000    0.000    0.000 Nodes.py:5493(CascadedAssignmentNode)
        1    0.000    0.000    0.000    0.000 Nodes.py:5595(ParallelAssignmentNode)
        1    0.000    0.000    0.000    0.000 Nodes.py:560(CPtrDeclaratorNode)
        6    0.000    0.000    0.000    0.000 Nodes.py:5611(analyse_declarations)
        6    0.000    0.000    0.001    0.000 Nodes.py:5615(analyse_expressions)
        6    0.000    0.000    0.001    0.000 Nodes.py:5616(<listcomp>)
        3    0.000    0.000    0.001    0.000 Nodes.py:5626(generate_execution_code)
        3    0.000    0.000    0.000    0.000 Nodes.py:5633(generate_function_definitions)
        1    0.000    0.000    0.000    0.000 Nodes.py:5642(InPlaceAssignmentNode)
  155/151    0.000    0.000    0.000    0.000 Nodes.py:565(analyse_templates)
       62    0.000    0.000    0.000    0.000 Nodes.py:5662(analyse_declarations)
       62    0.000    0.000    0.003    0.000 Nodes.py:5665(analyse_types)
        4    0.000    0.000    0.003    0.001 Nodes.py:5677(generate_execution_code)
  816/705    0.002    0.000    0.019    0.000 Nodes.py:568(analyse)
      124    0.000    0.000    0.001    0.000 Nodes.py:5708(create_binop_node)
        1    0.000    0.000    0.000    0.000 Nodes.py:5713(PrintStatNode)
       10    0.000    0.000    0.001    0.000 Nodes.py:5722(analyse_expressions)
        2    0.000    0.000    0.002    0.001 Nodes.py:5736(generate_execution_code)
        1    0.000    0.000    0.000    0.000 Nodes.py:575(CReferenceDeclaratorNode)
        2    0.000    0.000    0.000    0.000 Nodes.py:5769(generate_function_definitions)
        1    0.000    0.000    0.000    0.000 Nodes.py:5780(ExecStatNode)
        1    0.000    0.000    0.000    0.000 Nodes.py:5821(DelStatNode)
        1    0.000    0.000    0.000    0.000 Nodes.py:5877(PassStatNode)
        1    0.000    0.000    0.000    0.000 Nodes.py:5889(IndirectionNode)
